areaCode,areaName,areaType,date,age,rate,value
E12000007,London,region,2021-09-09,5_to_9,5037.4,14888
E12000007,London,region,2021-09-09,70_to_74,5847.9,8784
E12000007,London,region,2021-09-09,45_to_49,12698.3,37497
E12000007,London,region,2021-09-09,75_to_79,6044.6,6572
E12000007,London,region,2021-09-09,40_to_44,13376.4,44010
E12000007,London,region,2021-09-09,60_to_64,9382.5,19482
E12000007,London,region,2021-09-09,10_to_14,9408.5,25219
E12000007,London,region,2021-09-09,25_to_29,18377.0,69079
E12000007,London,region,2021-09-09,90+,12237.9,4675
E12000007,London,region,2021-09-09,55_to_59,10920.9,28359
E12000007,London,region,2021-09-08,85_to_89,8835.4,4926
E12000007,London,region,2021-09-08,75_to_79,6028.0,6554
E12000007,London,region,2021-09-08,70_to_74,5827.9,8754
E12000007,London,region,2021-09-08,90+,12237.9,4675
E12000007,London,region,2021-09-08,80_to_84,6870.0,5863
E12000007,London,region,2021-09-08,5_to_9,5007.3,14799
E12000007,London,region,2021-09-08,45_to_49,12662.4,37391
E12000007,London,region,2021-09-08,55_to_59,10894.3,28290
E12000007,London,region,2021-09-08,65_to_69,7167.2,11975
E12000007,London,region,2021-09-08,35_to_39,13340.5,49856
E12000007,London,region,2021-09-08,15_to_19,15713.0,36081
E12000007,London,region,2021-09-08,30_to_34,14934.5,59449
E12000007,London,region,2021-09-08,50_to_54,12013.3,34522
E12000007,London,region,2021-09-08,25_to_29,18343.0,68951
E12000007,London,region,2021-09-08,0_to_4,3936.9,11432
E12000007,London,region,2021-09-08,10_to_14,9353.7,25072
E12000007,London,region,2021-09-08,60_to_64,9357.9,19431
E12000007,London,region,2021-09-08,20_to_24,20935.4,57054
E12000007,London,region,2021-09-08,40_to_44,13338.4,43885
E12000007,London,region,2021-09-07,10_to_14,9293.6,24911
E12000007,London,region,2021-09-07,40_to_44,13291.3,43730
E12000007,London,region,2021-09-07,20_to_24,20886.6,56921
E12000007,London,region,2021-09-07,15_to_19,15651.6,35940
E12000007,London,region,2021-09-07,50_to_54,11973.6,34408
E12000007,London,region,2021-09-07,45_to_49,12625.8,37283
E12000007,London,region,2021-09-07,30_to_34,14892.5,59282
E12000007,London,region,2021-09-07,90+,12227.4,4671
E12000007,London,region,2021-09-07,65_to_69,7140.2,11930
E12000007,London,region,2021-09-07,35_to_39,13308.2,49735
E12000007,London,region,2021-09-07,80_to_84,6860.6,5855
E12000007,London,region,2021-09-07,5_to_9,4970.7,14691
E12000007,London,region,2021-09-07,75_to_79,6011.4,6536
E12000007,London,region,2021-09-07,0_to_4,3928.2,11407
E12000007,London,region,2021-09-07,70_to_74,5807.9,8724
E12000007,London,region,2021-09-07,25_to_29,18299.3,68787
E12000007,London,region,2021-09-07,55_to_59,10861.2,28204
E12000007,London,region,2021-09-07,85_to_89,8810.3,4912
E12000007,London,region,2021-09-07,60_to_64,9326.6,19366
E12000007,London,region,2021-09-06,50_to_54,11939.2,34309
E12000007,London,region,2021-09-06,70_to_74,5788.0,8694
E12000007,London,region,2021-09-06,55_to_59,10831.1,28126
E12000007,London,region,2021-09-06,10_to_14,9219.4,24712
E12000007,London,region,2021-09-06,30_to_34,14850.8,59116
E12000007,London,region,2021-09-06,5_to_9,4931.1,14574
E12000007,London,region,2021-09-06,90+,12214.3,4666
E12000007,London,region,2021-09-06,25_to_29,18250.9,68605
E12000007,London,region,2021-09-06,45_to_49,12584.2,37160
E12000007,London,region,2021-09-06,35_to_39,13267.5,49583
E12000007,London,region,2021-09-06,75_to_79,5997.6,6521
E12000007,London,region,2021-09-06,80_to_84,6844.2,5841
E12000007,London,region,2021-09-06,15_to_19,15585.4,35788
E12000007,London,region,2021-09-06,65_to_69,7115.1,11888
E12000007,London,region,2021-09-06,60_to_64,9298.7,19308
E12000007,London,region,2021-09-06,85_to_89,8799.5,4906
E12000007,London,region,2021-09-06,0_to_4,3915.5,11370
E12000007,London,region,2021-09-06,40_to_44,13247.5,43586
E12000007,London,region,2021-09-06,20_to_24,20837.8,56788
E12000007,London,region,2021-09-05,70_to_74,5759.3,8651
E12000007,London,region,2021-09-05,10_to_14,9128.7,24469
E12000007,London,region,2021-09-05,75_to_79,5981.1,6503
E12000007,London,region,2021-09-05,60_to_64,9270.3,19249
E12000007,London,region,2021-09-05,20_to_24,20785.3,56645
E12000007,London,region,2021-09-05,80_to_84,6829.0,5828
E12000007,London,region,2021-09-05,45_to_49,12539.8,37029
E12000007,London,region,2021-09-05,85_to_89,8774.4,4892
E12000007,London,region,2021-09-05,25_to_29,18198.8,68409
E12000007,London,region,2021-09-05,90+,12201.3,4661
E12000007,London,region,2021-09-05,15_to_19,15489.6,35568
E12000007,London,region,2021-09-05,35_to_39,13226.8,49431
E12000007,London,region,2021-09-05,5_to_9,4891.6,14457
E12000007,London,region,2021-09-05,30_to_34,14808.9,58949
E12000007,London,region,2021-09-05,40_to_44,13192.8,43406
E12000007,London,region,2021-09-05,55_to_59,10796.9,28037
E12000007,London,region,2021-09-05,65_to_69,7095.4,11855
E12000007,London,region,2021-09-05,0_to_4,3896.2,11314
E12000007,London,region,2021-09-05,50_to_54,11893.2,34177
E12000007,London,region,2021-09-04,25_to_29,18155.1,68245
E12000007,London,region,2021-09-04,5_to_9,4862.1,14370
E12000007,London,region,2021-09-04,60_to_64,9250.1,19207
E12000007,London,region,2021-09-04,50_to_54,11863.3,34091
E12000007,London,region,2021-09-04,75_to_79,5972.8,6494
E12000007,London,region,2021-09-04,90+,12198.6,4660
E12000007,London,region,2021-09-04,45_to_49,12511.3,36945
E12000007,London,region,2021-09-04,70_to_74,5737.4,8618
E12000007,London,region,2021-09-04,80_to_84,6812.6,5814
E12000007,London,region,2021-09-04,35_to_39,13193.4,49306
E12000007,London,region,2021-09-04,40_to_44,13156.0,43285
E12000007,London,region,2021-09-04,20_to_24,20738.7,56518
E12000007,London,region,2021-09-04,15_to_19,15432.1,35436
E12000007,London,region,2021-09-04,55_to_59,10769.9,27967
E12000007,London,region,2021-09-04,0_to_4,3885.9,11284
E12000007,London,region,2021-09-04,65_to_69,7073.8,11819
E12000007,London,region,2021-09-04,30_to_34,14776.2,58819
E12000007,London,region,2021-09-04,85_to_89,8761.9,4885
E12000007,London,region,2021-09-04,10_to_14,9086.6,24356
E12000007,London,region,2021-09-03,15_to_19,15363.7,35279
E12000007,London,region,2021-09-03,70_to_74,5728.1,8604
E12000007,London,region,2021-09-03,90+,12185.5,4655
E12000007,London,region,2021-09-03,85_to_89,8752.9,4880
E12000007,London,region,2021-09-03,75_to_79,5964.5,6485
E12000007,London,region,2021-09-03,0_to_4,3873.5,11248
E12000007,London,region,2021-09-03,50_to_54,11831.3,33999
E12000007,London,region,2021-09-03,55_to_59,10749.5,27914
E12000007,London,region,2021-09-03,35_to_39,13159.4,49179
E12000007,London,region,2021-09-03,60_to_64,9226.5,19158
E12000007,London,region,2021-09-03,40_to_44,13113.8,43146
E12000007,London,region,2021-09-03,30_to_34,14743.8,58690
E12000007,London,region,2021-09-03,65_to_69,7054.7,11787
E12000007,London,region,2021-09-03,10_to_14,9049.3,24256
E12000007,London,region,2021-09-03,20_to_24,20694.7,56398
E12000007,London,region,2021-09-03,45_to_49,12482.2,36859
E12000007,London,region,2021-09-03,25_to_29,18114.2,68091
E12000007,London,region,2021-09-03,5_to_9,4830.7,14277
E12000007,London,region,2021-09-03,80_to_84,6797.4,5801
E12000007,London,region,2021-09-02,30_to_34,14698.6,58510
E12000007,London,region,2021-09-02,50_to_54,11790.6,33882
E12000007,London,region,2021-09-02,75_to_79,5952.6,6472
E12000007,London,region,2021-09-02,40_to_44,13066.7,42991
E12000007,London,region,2021-09-02,35_to_39,13121.1,49036
E12000007,London,region,2021-09-02,15_to_19,15272.7,35070
E12000007,London,region,2021-09-02,55_to_59,10716.0,27827
E12000007,London,region,2021-09-02,10_to_14,8985.8,24086
E12000007,London,region,2021-09-02,65_to_69,7027.1,11741
E12000007,London,region,2021-09-02,85_to_89,8742.1,4874
E12000007,London,region,2021-09-02,5_to_9,4801.2,14190
E12000007,London,region,2021-09-02,45_to_49,12447.0,36755
E12000007,London,region,2021-09-02,80_to_84,6776.3,5783
E12000007,London,region,2021-09-02,20_to_24,20640.0,56249
E12000007,London,region,2021-09-02,60_to_64,9199.5,19102
E12000007,London,region,2021-09-02,90+,12169.8,4649
E12000007,London,region,2021-09-02,0_to_4,3861.1,11212
E12000007,London,region,2021-09-02,70_to_74,5712.7,8581
E12000007,London,region,2021-09-02,25_to_29,18064.2,67903
E12000007,London,region,2021-09-01,55_to_59,10682.9,27741
E12000007,London,region,2021-09-01,5_to_9,4774.8,14112
E12000007,London,region,2021-09-01,60_to_64,9170.1,19041
E12000007,London,region,2021-09-01,25_to_29,18005.4,67682
E12000007,London,region,2021-09-01,40_to_44,13027.4,42862
E12000007,London,region,2021-09-01,35_to_39,13079.1,48879
E12000007,London,region,2021-09-01,45_to_49,12409.1,36643
E12000007,London,region,2021-09-01,90+,12148.9,4641
E12000007,London,region,2021-09-01,65_to_69,7003.2,11701
E12000007,London,region,2021-09-01,80_to_84,6764.5,5773
E12000007,London,region,2021-09-01,20_to_24,20569.9,56058
E12000007,London,region,2021-09-01,0_to_4,3846.6,11170
E12000007,London,region,2021-09-01,10_to_14,8920.2,23910
E12000007,London,region,2021-09-01,50_to_54,11750.6,33767
E12000007,London,region,2021-09-01,70_to_74,5693.4,8552
E12000007,London,region,2021-09-01,85_to_89,8726.0,4865
E12000007,London,region,2021-09-01,75_to_79,5930.5,6448
E12000007,London,region,2021-09-01,30_to_34,14651.1,58321
E12000007,London,region,2021-09-01,15_to_19,15164.3,34821
E12000007,London,region,2021-08-31,25_to_29,17948.2,67467
E12000007,London,region,2021-08-31,0_to_4,3833.9,11133
E12000007,London,region,2021-08-31,35_to_39,13035.8,48717
E12000007,London,region,2021-08-31,20_to_24,20512.0,55900
E12000007,London,region,2021-08-31,80_to_84,6749.3,5760
E12000007,London,region,2021-08-31,15_to_19,15051.9,34563
E12000007,London,region,2021-08-31,5_to_9,4743.7,14020
E12000007,London,region,2021-08-31,65_to_69,6990.0,11679
E12000007,London,region,2021-08-31,30_to_34,14603.6,58132
E12000007,London,region,2021-08-31,60_to_64,9146.5,18992
E12000007,London,region,2021-08-31,75_to_79,5909.4,6425
E12000007,London,region,2021-08-31,70_to_74,5670.1,8517
E12000007,London,region,2021-08-31,45_to_49,12371.8,36533
E12000007,London,region,2021-08-31,55_to_59,10650.9,27658
E12000007,London,region,2021-08-31,90+,12138.4,4637
E12000007,London,region,2021-08-31,50_to_54,11710.5,33652
E12000007,London,region,2021-08-31,40_to_44,12977.0,42696
E12000007,London,region,2021-08-31,10_to_14,8870.2,23776
E12000007,London,region,2021-08-31,85_to_89,8704.5,4853
E12000007,London,region,2021-08-30,35_to_39,12988.7,48541
E12000007,London,region,2021-08-30,5_to_9,4714.9,13935
E12000007,London,region,2021-08-30,10_to_14,8822.4,23648
E12000007,London,region,2021-08-30,25_to_29,17892.3,67257
E12000007,London,region,2021-08-30,65_to_69,6960.1,11629
E12000007,London,region,2021-08-30,30_to_34,14559.1,57955
E12000007,London,region,2021-08-30,45_to_49,12324.7,36394
E12000007,London,region,2021-08-30,70_to_74,5649.5,8486
E12000007,London,region,2021-08-30,85_to_89,8691.9,4846
E12000007,London,region,2021-08-30,90+,12117.5,4629
E12000007,London,region,2021-08-30,20_to_24,20443.0,55712
E12000007,London,region,2021-08-30,40_to_44,12922.3,42516
E12000007,London,region,2021-08-30,80_to_84,6735.3,5748
E12000007,London,region,2021-08-30,55_to_59,10618.2,27573
E12000007,London,region,2021-08-30,0_to_4,3821.5,11097
E12000007,London,region,2021-08-30,15_to_19,14930.0,34283
E12000007,London,region,2021-08-30,60_to_64,9115.7,18928
E12000007,London,region,2021-08-30,50_to_54,11663.6,33517
E12000007,London,region,2021-08-30,75_to_79,5893.7,6408
E12000007,London,region,2021-08-29,45_to_49,12289.5,36290
E12000007,London,region,2021-08-29,35_to_39,12956.3,48420
E12000007,London,region,2021-08-29,65_to_69,6939.7,11595
E12000007,London,region,2021-08-29,0_to_4,3811.2,11067
E12000007,London,region,2021-08-29,50_to_54,11635.4,33436
E12000007,London,region,2021-08-29,80_to_84,6725.9,5740
E12000007,London,region,2021-08-29,90+,12109.6,4626
E12000007,London,region,2021-08-29,25_to_29,17853.5,67111
E12000007,London,region,2021-08-29,30_to_34,14519.7,57798
E12000007,London,region,2021-08-29,40_to_44,12886.7,42399
E12000007,London,region,2021-08-29,70_to_74,5633.5,8462
E12000007,London,region,2021-08-29,20_to_24,20390.5,55569
E12000007,London,region,2021-08-29,85_to_89,8670.4,4834
E12000007,London,region,2021-08-29,60_to_64,9094.0,18883
E12000007,London,region,2021-08-29,5_to_9,4687.9,13855
E12000007,London,region,2021-08-29,75_to_79,5884.5,6398
E12000007,London,region,2021-08-29,15_to_19,14868.6,34142
E12000007,London,region,2021-08-29,10_to_14,8786.2,23551
E12000007,London,region,2021-08-29,55_to_59,10592.4,27506
E12000007,London,region,2021-08-28,0_to_4,3800.5,11036
E12000007,London,region,2021-08-28,80_to_84,6713.0,5729
E12000007,London,region,2021-08-28,10_to_14,8755.3,23468
E12000007,London,region,2021-08-28,30_to_34,14495.1,57700
E12000007,London,region,2021-08-28,60_to_64,9064.2,18821
E12000007,London,region,2021-08-28,50_to_54,11611.0,33366
E12000007,London,region,2021-08-28,45_to_49,12261.8,36208
E12000007,London,region,2021-08-28,20_to_24,20351.2,55462
E12000007,London,region,2021-08-28,75_to_79,5868.0,6380
E12000007,London,region,2021-08-28,70_to_74,5617.5,8438
E12000007,London,region,2021-08-28,65_to_69,6924.8,11570
E12000007,London,region,2021-08-28,35_to_39,12922.6,48294
E12000007,London,region,2021-08-28,55_to_59,10567.7,27442
E12000007,London,region,2021-08-28,40_to_44,12850.9,42281
E12000007,London,region,2021-08-28,25_to_29,17822.6,66995
E12000007,London,region,2021-08-28,85_to_89,8663.2,4830
E12000007,London,region,2021-08-28,15_to_19,14821.1,34033
E12000007,London,region,2021-08-28,90+,12101.8,4623
E12000007,London,region,2021-08-28,5_to_9,4665.9,13790
E12000007,London,region,2021-08-27,75_to_79,5846.8,6357
E12000007,London,region,2021-08-27,60_to_64,9046.3,18784
E12000007,London,region,2021-08-27,25_to_29,17785.1,66854
E12000007,London,region,2021-08-27,10_to_14,8727.7,23394
E12000007,London,region,2021-08-27,20_to_24,20303.9,55333
E12000007,London,region,2021-08-27,50_to_54,11581.8,33282
E12000007,London,region,2021-08-27,65_to_69,6906.8,11540
E12000007,London,region,2021-08-27,35_to_39,12890.2,48173
E12000007,London,region,2021-08-27,55_to_59,10540.0,27370
E12000007,London,region,2021-08-27,5_to_9,4637.1,13705
E12000007,London,region,2021-08-27,80_to_84,6702.4,5720
E12000007,London,region,2021-08-27,85_to_89,8652.4,4824
E12000007,London,region,2021-08-27,70_to_74,5596.9,8407
E12000007,London,region,2021-08-27,90+,12091.3,4619
E12000007,London,region,2021-08-27,0_to_4,3790.2,11006
E12000007,London,region,2021-08-27,40_to_44,12818.6,42175
E12000007,London,region,2021-08-27,30_to_34,14461.4,57566
E12000007,London,region,2021-08-27,45_to_49,12228.9,36111
E12000007,London,region,2021-08-27,15_to_19,14765.8,33906
E12000007,London,region,2021-08-26,55_to_59,10507.3,27285
E12000007,London,region,2021-08-26,50_to_54,11547.7,33184
E12000007,London,region,2021-08-26,30_to_34,14416.0,57385
E12000007,London,region,2021-08-26,85_to_89,8643.5,4819
E12000007,London,region,2021-08-26,90+,12075.6,4613
E12000007,London,region,2021-08-26,20_to_24,20235.3,55146
E12000007,London,region,2021-08-26,5_to_9,4615.1,13640
E12000007,London,region,2021-08-26,45_to_49,12188.3,35991
E12000007,London,region,2021-08-26,35_to_39,12850.9,48026
E12000007,London,region,2021-08-26,0_to_4,3779.8,10976
E12000007,London,region,2021-08-26,75_to_79,5833.0,6342
E12000007,London,region,2021-08-26,80_to_84,6687.2,5707
E12000007,London,region,2021-08-26,60_to_64,9023.2,18736
E12000007,London,region,2021-08-26,40_to_44,12782.5,42056
E12000007,London,region,2021-08-26,25_to_29,17733.5,66660
E12000007,London,region,2021-08-26,10_to_14,8688.5,23289
E12000007,London,region,2021-08-26,15_to_19,14710.1,33778
E12000007,London,region,2021-08-26,70_to_74,5575.6,8375
E12000007,London,region,2021-08-26,65_to_69,6882.9,11500
E12000007,London,region,2021-08-25,40_to_44,12737.8,41909
E12000007,London,region,2021-08-25,0_to_4,3769.5,10946
E12000007,London,region,2021-08-25,75_to_79,5810.9,6318
E12000007,London,region,2021-08-25,90+,12062.5,4608
E12000007,London,region,2021-08-25,80_to_84,6679.0,5700
E12000007,London,region,2021-08-25,55_to_59,10469.9,27188
E12000007,London,region,2021-08-25,10_to_14,8651.9,23191
E12000007,London,region,2021-08-25,30_to_34,14373.5,57216
E12000007,London,region,2021-08-25,35_to_39,12811.5,47879
E12000007,London,region,2021-08-25,60_to_64,8998.2,18684
E12000007,London,region,2021-08-25,85_to_89,8620.2,4806
E12000007,London,region,2021-08-25,65_to_69,6863.1,11467
E12000007,London,region,2021-08-25,50_to_54,11511.8,33081
E12000007,London,region,2021-08-25,25_to_29,17671.5,66427
E12000007,London,region,2021-08-25,5_to_9,4596.2,13584
E12000007,London,region,2021-08-25,45_to_49,12152.7,35886
E12000007,London,region,2021-08-25,70_to_74,5561.0,8353
E12000007,London,region,2021-08-25,15_to_19,14660.9,33665
E12000007,London,region,2021-08-25,20_to_24,20172.2,54974
E12000007,London,region,2021-08-24,30_to_34,14313.5,56977
E12000007,London,region,2021-08-24,65_to_69,6842.2,11432
E12000007,London,region,2021-08-24,90+,12036.3,4598
E12000007,London,region,2021-08-24,20_to_24,20096.2,54767
E12000007,London,region,2021-08-24,45_to_49,12112.1,35766
E12000007,London,region,2021-08-24,5_to_9,4575.5,13523
E12000007,London,region,2021-08-24,35_to_39,12767.1,47713
E12000007,London,region,2021-08-24,40_to_44,12694.3,41766
E12000007,London,region,2021-08-24,85_to_89,8611.2,4801
E12000007,London,region,2021-08-24,25_to_29,17615.9,66218
E12000007,London,region,2021-08-24,0_to_4,3759.8,10918
E12000007,London,region,2021-08-24,80_to_84,6663.8,5687
E12000007,London,region,2021-08-24,50_to_54,11480.5,32991
E12000007,London,region,2021-08-24,75_to_79,5795.3,6301
E12000007,London,region,2021-08-24,55_to_59,10437.6,27104
E12000007,London,region,2021-08-24,15_to_19,14597.3,33519
E12000007,London,region,2021-08-24,60_to_64,8972.2,18630
E12000007,London,region,2021-08-24,10_to_14,8618.7,23102
E12000007,London,region,2021-08-24,70_to_74,5543.0,8326
E12000007,London,region,2021-08-23,50_to_54,11442.6,32882
E12000007,London,region,2021-08-23,25_to_29,17547.5,65961
E12000007,London,region,2021-08-23,60_to_64,8949.1,18582
E12000007,London,region,2021-08-23,55_to_59,10403.3,27015
E12000007,London,region,2021-08-23,45_to_49,12068.4,35637
E12000007,London,region,2021-08-23,10_to_14,8574.7,22984
E12000007,London,region,2021-08-23,90+,12033.7,4597
E12000007,London,region,2021-08-23,30_to_34,14264.0,56780
E12000007,London,region,2021-08-23,65_to_69,6822.4,11399
E12000007,London,region,2021-08-23,5_to_9,4554.9,13462
E12000007,London,region,2021-08-23,70_to_74,5524.3,8298
E12000007,London,region,2021-08-23,75_to_79,5782.4,6287
E12000007,London,region,2021-08-23,40_to_44,12653.3,41631
